Title,Author,Price,Language,Publish Year,Publisher,Weight,Description,Image URL,Detail URL
Điều Quan Trọng Nhất - Lẽ Thật Cuộc Đời Từ Những Cơ Duyên,Oscar Wilde,"144,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_4f30af4c3b114255836d0de872ad4ddd_master.jpg,https://www.vinabook.com/products/dieu-quan-trong-nhat-le-that-cuoc-doi-tu-nhung-co-duyen
Tiếng Nói Của Trí Thức - Làn Sương Che Mờ Tâm Trí,Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_afb573ce972c49f89cf528c82eb9ce93_master.jpg,https://www.vinabook.com/products/tieng-noi-cua-tri-thuc-lan-suong-che-mo-tam-tri
Công Việc Thành Công Cuộc Đời Như Ý,Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_09f1c0194c1646629aeb8dd848dce802_master.jpg,https://www.vinabook.com/products/cong-viec-thanh-cong-cuoc-doi-nhu-y
"Bốn Thỏa Ước - Bí Quyết Sống Tự Do, Bình An, Hạnh Phúc Giữa Thế Giới Bất Định",Oscar Wilde,"117,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_c5c302e0938b4a48960012adee677f35_master.jpg,https://www.vinabook.com/products/bon-thoa-uoc-bi-quyet-song-tu-do-binh-an-hanh-phuc-giua-the-gioi-bat-dinh
Giao Tiếp Khiêm Nhường Thu Phục Nhân Tâm,Oscar Wilde,"121,500₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_250323fea8f14992bbf619de7915dabc_master.jpg,https://www.vinabook.com/products/giao-tiep-khiem-nhuong-thu-phuc-nhan-tam
Frugal Innovation - Làm Tốt Hơn Với Nguồn Lực Ít Hơn,Oscar Wilde,"198,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_0f635b33163442c3b8bf2736f64df93d_master.jpg,https://www.vinabook.com/products/frugal-innovation-lam-tot-hon-voi-nguon-luc-it-hon
"Mở Khóa Sáng Tạo - Tạm Biệt Những Lần ""Bí"" Ý Tưởng",Oscar Wilde,"144,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_f78048bd59f84bcd9d5d5794049f20eb_master.jpg,https://www.vinabook.com/products/mo-khoa-sang-tao-tam-biet-nhung-lan-bi-y-tuong
Mật Mã Động Lực,Oscar Wilde,"153,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_2f56e2f788234d5d916d10ab1f0fd509_master.jpg,https://www.vinabook.com/products/mat-ma-dong-luc
Nội Tình Sau Hôn Nhân,Oscar Wilde,"180,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_cc4ae97e882b4ffea04c109dbfce8670_master.jpg,https://www.vinabook.com/products/noi-tinh-sau-hon-nhan
How I Built This - Hành Trình Can Trường Của Những Doanh Nhân Truyền Cảm Hứng Nhất Thế Giới,Oscar Wilde,"198,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_7b61e658e01d47f9b8b0863af296cd82_master.jpg,https://www.vinabook.com/products/how-i-built-this-hanh-trinh-can-truong-cua-nhung-doanh-nhan-truyen-cam-hung-nhat-the-gioi
Kiến Tạo Tương Lai - Sổ Tay Đổi Mới Sáng Tạo,Oscar Wilde,"198,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_1ee13d36f9104c1abfac602f1fe2a83f_master.jpg,https://www.vinabook.com/products/kien-tao-tuong-lai-so-tay-doi-moi-sang-tao
Lắng Nghe Hơi Thở - Lưu Đình Long,Oscar Wilde,"99,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_216819350bf9485a892465611b0ecc03_master.jpg,https://www.vinabook.com/products/lang-nghe-hoi-tho-luu-dinh-long
Lost Connections - Mất Kết Nối,Oscar Wilde,"225,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_039cc599c5ee46bbb147a5ef7e28b73d_master.jpg,https://www.vinabook.com/products/lost-connections-mat-ket-noi
Thiết Kế Sự Nghiệp Cá Nhân,Oscar Wilde,"180,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_681fe208766b4e649a836ae99a98e57c_master.jpg,https://www.vinabook.com/products/thiet-ke-su-nghiep-ca-nhan
Làm Chủ Sự Thay Đổi,Oscar Wilde,"171,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_05da719d3a894183ab659cef6f7e5b57_master.jpg,https://www.vinabook.com/products/lam-chu-su-thay-doi
Thời Kỳ Hậu Corona - Luôn Có Cơ Hội Trong Khủng Hoảng,Oscar Wilde,"252,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_dcd877a78c754ad882e53a4f27c964bf_master.jpg,https://www.vinabook.com/products/thoi-ky-hau-corona-luon-co-co-hoi-trong-khung-hoang
Những Mô Hình Coach Thành Công Nhất Hiện Nay,Oscar Wilde,"180,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_e289bda9aa3e4434bf44dd0827ac157c_master.jpg,https://www.vinabook.com/products/nhung-mo-hinh-coach-thanh-cong-nhat-hien-nay
Tối Giản Lối Sống Tối Ưu Cuộc Đời,Oscar Wilde,"153,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_eb993c827eae4d75baa3cadf8eeb86be_master.jpg,https://www.vinabook.com/products/toi-gian-loi-song-toi-uu-cuoc-doi
Tư Duy Lại Chiến Lược,Oscar Wilde,"180,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_82a1688fcc3144f8af5754689f181049_master.jpg,https://www.vinabook.com/products/tu-duy-lai-chien-luoc
Đến Apple Học Về Sáng Tạo,Oscar Wilde,"162,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_3d08c3e9f4644110aa4ee58182a7ff4b_master.jpg,https://www.vinabook.com/products/den-apple-hoc-ve-sang-tao
Tôi Đi Tìm Tôi - Nguyễn Phi Vân,Oscar Wilde,"144,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_1edb32609b844776821870ace92c6e01_master.jpg,https://www.vinabook.com/products/toi-di-tim-toi-nguyen-phi-van
Hiệu Suất Đỉnh Cao,Oscar Wilde,"117,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_e38cdab3f269407a81c33d08be5f9d1e_master.jpg,https://www.vinabook.com/products/hieu-suat-dinh-cao
Tạo Động Lực - Tăng Hiệu Suất,Oscar Wilde,"144,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_7ae477bb93d34707913fd83231b22206_master.jpg,https://www.vinabook.com/products/tao-dong-luc-tang-hieu-suat
Lan Tỏa Ảnh Hưởng Thời Kỹ Thuật Số,Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_631b20220689464fb28fdaa2a687f258_master.jpg,https://www.vinabook.com/products/lan-toa-anh-huong-thoi-ky-thuat-so
Chiến Lược Gọi Vốn Cộng Đồng,Oscar Wilde,"89,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_52036161857049649dfca12042e228bc_master.jpg,https://www.vinabook.com/products/chien-luoc-goi-von-cong-dong
"Subscribe? Ok, Tôi Đăng Ký!",Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_56efea4e4925468585844f7b73cbb68d_master.jpg,https://www.vinabook.com/products/subscribe-ok-toi-dang-ky
Superbosses - Tài Đào Tạo Của Siêu Lãnh Đạo,Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_5ffab214be674a3a91be0efff8f17536_master.jpg,https://www.vinabook.com/products/superbosses-tai-dao-tao-cua-sieu-lanh-dao
Tự Truyện Ken Langone: Từ Số 0 Đến Tỷ Phú,Oscar Wilde,"153,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_912de3e8980843c9b4c662abea490833_master.jpg,https://www.vinabook.com/products/tu-truyen-ken-langone-tu-so-0-den-ty-phu
"Micromastery: Thành Thạo Kỹ Năng Nhỏ, Vươn Đến Thành Công Lớn",Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_88bb9da0b7f6453aafb5f7c102d4e382_master.jpg,https://www.vinabook.com/products/micromastery-thanh-thao-ky-nang-nho-vuon-den-thanh-cong-lon
Chatter: Trò Chuyện Với Chính Mình,Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_8bdfe1e838bf4b58b2c6634d0596beb3_master.jpg,https://www.vinabook.com/products/chatter-tro-chuyen-voi-chinh-minh
Bạn Muốn Có Giấc Ngủ Ngon?,Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_7ba6a93877234b729f110d4537be2504_master.jpg,https://www.vinabook.com/products/ban-muon-co-giac-ngu-ngon
Thuật Lãnh Đạo Khởi Nghiệp,Oscar Wilde,"108,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_8e3bed94d87549858013024348f92582_master.jpg,https://www.vinabook.com/products/thuat-lanh-dao-khoi-nghiep
The Master Coach: Con Đường Trở Thành Nhà Khai Vấn Tài Ba,Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_6e159efea9684722bf7e56d18a6e2ab3_master.jpg,https://www.vinabook.com/products/the-master-coach-con-duong-tro-thanh-nha-khai-van-tai-ba
"Đổi Mới Từ Cốt Lõi, Thay Đổi Để Dẫn Đầu",Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_9616d024bc134da08de972b5db328761_master.jpg,https://www.vinabook.com/products/doi-moi-tu-cot-loi-thay-doi-de-dan-dau
Vòng Đời Sản Phẩm Tinh Gọn - 6 Bước Thiết Kế Một Sản Phẩm Thành Công,Oscar Wilde,"162,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_937458dbe9464ff880c84bb3debb6407_master.jpg,https://www.vinabook.com/products/vong-doi-san-pham-tinh-gon-6-buoc-thiet-ke-mot-san-pham-thanh-cong
Essential Leadership - Cốt Lõi Về Lãnh Đạo,Oscar Wilde,"180,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_90bded58b8274b9991d7301dc3a2e619_master.jpg,https://www.vinabook.com/products/essential-leadership-cot-loi-ve-lanh-dao
"Thú Vui ""Xê Dịch""",Oscar Wilde,"169,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_cce912ab4b564513ada08910495e7cfd_master.jpg,https://www.vinabook.com/products/thu-vui-xe-dich
Huy Động Vốn: Khó Mà Dễ!,Oscar Wilde,"89,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_53a1e754f2214ec39ef5e8dfd4208cf8_master.jpg,https://www.vinabook.com/products/huy-dong-von-kho-ma-de
"Spenditude: Làm Chủ Đồng Tiền, Tự Do Tài Chính",Oscar Wilde,"108,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_bc5abdcab2244c72ae9eb6b5390872f3_master.jpg,https://www.vinabook.com/products/spenditude-lam-chu-dong-tien-tu-do-tai-chinh
Đột Phá Tư Duy Thương Hiệu,Oscar Wilde,"108,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_c43e98aff7b34f6094ab94a880cab9a4_master.jpg,https://www.vinabook.com/products/dot-pha-tu-duy-thuong-hieu
Giỏi Giao Tiếp Dễ Thành Công,Oscar Wilde,"97,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_ce3c4a7a66ca4a7992a3d532bb107211_master.jpg,https://www.vinabook.com/products/gioi-giao-tiep-de-thanh-cong
Quản Trị & Khởi Nghiệp: Khởi Nghệp- Dẫn Đầu Cuộc Đua,Oscar Wilde,"108,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_e359d7f3d8ec40b285424213670739dd_master.jpg,https://www.vinabook.com/products/quan-tri-khoi-nghiep-khoi-nghep-dan-dau-cuoc-dua
Napoleon Hill - Tốt Như Vàng,Oscar Wilde,"64,800₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_661e96d148004bab9a0d9e2b38af4d97_master.jpg,https://www.vinabook.com/products/napoleon-hill-tot-nhu-vang
Cẩm Nang Ceo Khởi Nghiệp - Những Bài Học Thiết Thực Để Gầy Dựng Một Doanh Nghiệp Thành Công!,Oscar Wilde,"153,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_d5627c6a0ade43319abe6630ca60ec3e_master.jpg,https://www.vinabook.com/products/cam-nang-ceo-khoi-nghiep-nhung-bai-hoc-thiet-thuc-de-gay-dung-mot-doanh-nghiep-thanh-cong
Phương Pháp Đầu Tư Tài Chính Cá Nhân,Derrick Kinney,"152,100₫",Tiếng Việt,30/11/2021,NXB Công Thương,550.00 gam,"Bạn ghét nợ nần, bạn ghét chứng kiến gia đình cãi vã vì thiếu tiền, bạn ghét cuộc sống không được làm những điều mình thích chỉ vì không có đủ tài chính, và rồi bạn nghĩ tiền thật xấu xa khi khiến cuộc sống trở nên áp lực. Nhưng rõ ràng, bạn cũng biết tiền không hề xấu. Và bạn vẫn luôn muốn có nhiều tiền hơn để khiến cuộc sống của bản thân cùng gia đình tốt đẹp hơn.Vậy sẽ thế nào nếu bạn vừa kiếm được nhiều tiền hơn, vừa có một quỹ tiết kiệm lớn hơn, vừa xây dựng được những khoản đầu tư hiệu quả, đồng thời tạo ra những tác động tích cực cho thế giới và giúp ích cho hàng ngàn người khốn khổ khác? Đó là một ý tưởng tuyệt vời mà bạn hoàn toàn có thể thực hiện ngay hôm nay. Và “Phương pháp đầu tư tài chính cá nhân” sẽ giúp bạn làm điều đó.Cuốn sách được viết bởi cố vấn tài chính nổi tiếng, Derrick Kinney, sẽ giúp bạn học được cách kiếm nhiều tiền hơn – tiết kiệm nhiều hơn – trao đi nhiều hơn để tạo ra ý nghĩa lớn lao cho xã hội, bằng cách cung cấp một kế hoạch hành động cụ thể bao gồm:5 tư duy về tiền3 đòn bẩy của tiền: Tiết kiệm nhiều hơn, xóa nợ và kiếm nhiều tiền hơn7 bài tập để tự xây dựng mục đích cống hiến cho xã hội bằng tiền của bạnĐừng chỉ kiếm tiền, hãy kiếm những đồng tiền tốt để cuộc sống của bản thân tốt hơn và để cộng đồng cùng trở nên tốt đẹp hơn. Hãy lật giở cuốn sách này và khám phá cuộc cách mạng tiền tốt ngay hôm nay!Về tác giảDerrick Kinney là Giám đốc điều hành của Tổ chức Good Money Framework và là người dẫn chương trình podcast nổi tiếng về Tiền tốt với niềm tin rằng tiền không xấu và những người tốt nên có nhiều tiền hơn. Kinney đã hợp tác cùng các nhà lãnh đạo kinh doanh và các nhà tư tưởng có ảnh hưởng để truyền cảm hứng kiếm nhiều tiền hơn và sử dụng tiền với mục đích tốt. Nổi tiếng với khả năng biến các chủ đề tài chính phức tạp trở nên dễ hiểu, Kinney luôn là khách mời được săn đón trên các phương tiện truyền thông địa phương và quốc gia như CNBC, FOX News, CNN, FOX Business, PBS, Cheddar News, Wall Street Journal,... Để biết thêm các mẹo hay kiếm tiền, bạn có thể kết nối với anh ấy qua Instagram @DerrickTKinney.Một số trích dẫn“Tiền chỉ làm cho chúng ta sống đúng với bản chất của mình... Nếu khi có ít tiền, bạn vẫn là người rộng lượng, vậy hãy tưởng tượng sẽ ra sao khi bạn trở nên giàu có. Bạn sẽ rộng lượng hơn nữa, hào phóng hơn nữa, trở thành một người đặc biệt và có tầm ảnh hưởng lớn hơn trong cộng đồng”.(John O'Leary – Chương 3)“Nếu bạn có thể cười nhiều hơn; giành được sự kính trọng của những người thông minh và tình cảm của trẻ em; có được sự đánh giá cao của những nhà phê bình trung thực và chịu đựng sự phản bội của những người bạn giả dối; đánh giá cao vẻ đẹp, tìm kiếm điều tốt nhất ở người khác; góp phần tạo ra một thế giới tốt đẹp hơn. Đó có thể là việc giúp đỡ một đứa trẻ khỏe mạnh, hay một mảnh vườn, hay một hoàn cảnh xã hội khác; và biết được rằng sự tồn tại của bạn giúp cho một cuộc sống khác tốt đẹp hơn. Có được những điều này là bạn đã thành công rồi”.(chương 7)Cuộc sống chứa đầy nghịch cảnh và sai lầm. “Chúng ta không thể quay lại và tập trung vào những gì đã mất. Chúng ta phải nhìn về phía trước. Bạn có thể vươn lên trong nghịch cảnh, hoặc trở nên sa sút. Bạn có thể thức dậy và tỏa nắng mỗi ngày hoặc thức dậy và chỉ bắt đầu lo lắng”. Đó là lựa chọn của bạn.(Jon Gordon)Người có tầm ảnh hưởng không phải là người chỉ ra cách một người vấp ngã hay những việc có thể làm họ tốt hơn. Danh tiếng thuộc về người thực sự tham gia cuộc đấu, với khuôn mặt hoen ố vì bụi, mồ hôi và máu. Người chiến đấu dũng cảm đã có những sai lầm, những thiếu sót, vì không nỗ lực nào mà không trải qua lỗi lầm và thiếu sót. Nhưng ai đã thực sự nỗ lực để làm những việc đó? Ai sở hữu những đam mê vĩ đại, những sự sùng kính vĩ đại, người dâng hiến mình cho chính nghĩa xứng đáng? Và ai là người hiểu rõ nhất về chiến thắng hiên ngang cũng như thất bại tồi tệ nhất? Nếu thất bại, ít nhất hãy thất bại trong trạng thái dám đương đầu thách thức, để không bao giờ trở thành những linh hồn lạnh lùng và nhút nhát, không biết đến cái gọi là chiến thắng hay thất bại. (Teddy Roosevelt)Đó là một khoảnh khắc tuyệt đẹp khi ai đó thức dậy với thực tế này, khi họ nhận ra Chúa đã tạo ra họ để người khác có thể yêu thích quý họ chứ không phải chỉ chịu đựng họ.(Donald Miller)Một số nhận xét“Nếu bạn hai mươi tuổi và đang trả chi phí học đại học, hãy đọc cuốn sách này. Nếu bạn bốn mươi và đang dạy con mình về tiền bạc, hãy đọc cuốn sách này. Nếu bạn sáu mươi và cảm thấy chưa sẵn sàng nghỉ hưu, hãy đọc cuốn sách này. Thông điệp là gì? Hãy đọc cuốn sách này”. - Peter Shankman, tác giả của cuốn Faster than Normal (tạm dịch: Nhanh hơn bình thường)“Bạn không cần phải lựa chọn giữa việc phát triển một doanh nghiệp thành công hay tạo ra tác động tích cực cho thế giới. Trong Phương pháp đầu tư tài chính cá nhân, Derrick chia sẻ cách để bạn có thể chinh phục cả hai mục tiêu này. Cuốn sách này sẽ là một bản hướng dẫn tuyệt vời đối với các nhà lãnh đạo doanh nghiệp đang mong muốn một tạo dựng cuộc sống có ý nghĩa”. - Michael Hyatt, tác giả sách bán chạy nhất của Thời báo New York“Derrick Kinney đã tạo ra hướng dẫn cơ bản về cách kiếm tiền, tiết kiệm tiền, đầu tư và cho đi nhiều tiền hơn. Với những câu chuyện hài hước và lập luận sắc bén, cuốn sách như một bản đồ kho báu giúp ta tìm thấy sự tự do tài chính, đồng thời tạo ra những tác động tích cực đến thế giới”. - Lara Casey, Giám đốc điều hành của tổ chức Cultivate What Matters",https://product.hstatic.net/200000845405/product/p97116m8936066694407_db0e44bd3f144b218baeb9f8aa186e0c_master.jpg,https://www.vinabook.com/products/phuong-phap-dau-tu-tai-chinh-ca-nhan
The Little Book - Tâm Lý Trong Đầu Tư Chứng Khoán,"Jason Zweig là người phụ trách chuyên mục đầu tư và tài chính cá nhân của The Wall Street Journal. Trước đây, ông là cây viết cấp cao của tạp chí Money, biên tập viên quỹ tương hỗ tại tạp chí Forbes, và là khách mời của chuyên mục Time and cnn.com. Ông là người biên tập ấn bản sửa đổi của cuốn “Nhà đầu tư thông minh” của Benjamin Graham, văn bản kinh điển mà Warren Buffett gọi là ""cuốn sách hay nhất về đầu tư từng được viết cho đến nay."" Ông cũng là tác giả của “Từ điển tài chính của quỷ”, một bảng chú giải châm biếm các thuật ngữ của Phố Wall, và “Tiền và bộ não của bạn”, về khoa học thần kinh và tâm lý học trong quá trình ra quyết định tài chính. Zweig làm việc trong ban biên tập của tạp chí Lịch sử Tài chính và Tạp chí Tài chính Hành vi.Thông tin chi tiết Tác giả: Jason Zweig","169,000₫",Tiếng Việt,30/11/2021,NXB Dân Trí,500.00 gam,"Thành công trong đầu tư không dựa vào những người có kiến thức chuyên môn giống như chuyên gia trong một lĩnh vực liên quan đến trí tuệ, mà nhờ 4 yếu tố quan trọng: trình độ về tài chính, kiến thức về lịch sử tài chính, nhận thức về tâm lý tài chính và hiểu biết vững chắc về cách thức hoạt động của ngành tài chính. Giống như người chiến thắng môn thể thao phối hợp, nhà đầu tư thành công không chỉ là nhà vô địch thế giới trong một sự kiện duy nhất, mà là người xuất sắc vượt qua tất cả.“The Little Book: Tâm lý trong đầu tư chứng khoán” là cuốn sách mà Jason Zweig, tác giả bán chạy nhất và là người phụ trách chuyên mục của Wall Street Journal, cho thấy những cạm bẫy tiềm ẩn mà tất cả các nhà đầu tư phải đối mặt và cho thấy không chỉ cách tồn tại mà còn làm thế nào để trở nên giàu có trong một nền kinh tế đầy biến động và khó lường.Tác giả:Jason Zweig là người phụ trách chuyên mục đầu tư và tài chính cá nhân của The Wall Street Journal. Trước đây, ông là cây viết cấp cao của tạp chí Money, biên tập viên quỹ tương hỗ tại tạp chí Forbes, và là khách mời của chuyên mục Time and cnn.com. Ông là người biên tập ấn bản sửa đổi của cuốn “Nhà đầu tư thông minh” của Benjamin Graham, văn bản kinh điển mà Warren Buffett gọi là ""cuốn sách hay nhất về đầu tư từng được viết cho đến nay."" Ông cũng là tác giả của “Từ điển tài chính của quỷ”, một bảng chú giải châm biếm các thuật ngữ của Phố Wall, và “Tiền và bộ não của bạn”, về khoa học thần kinh và tâm lý học trong quá trình ra quyết định tài chính. Zweig làm việc trong ban biên tập của tạp chí Lịch sử Tài chính và Tạp chí Tài chính Hành vi.",https://product.hstatic.net/200000845405/product/p97103m8936066694506_11ff7df6ea034b16a798fc980da29195_master.jpg,https://www.vinabook.com/products/the-little-book-tam-ly-trong-dau-tu-chung-khoan
Phân Tích Đầu Tư Bất Động Sản,Billy Epperhart,"152,100₫",Tiếng Việt,30/11/2021,NXB Công Thương,550.00 gam,"Nếu đang đọc cuốn sách này, rất có thể bạn muốn trở thành một nhà đầu tư bất động sản, hoặc đã là một nhà đầu tư và muốn sở hữu “những công cụ” mạnh mẽ giúp hành trình tiến tới thành công trong lĩnh vực bất động sản của mình nhanh hơn và dễ dàng hơn. Giống như bất cứ hoạt động kinh doanh nào, muốn giỏi thì phải học, và đầu tư bất động sản cũng vậy. Người ta nói rằng để trở thành bậc thầy trong bất kỳ ngành nghề nào, bạn phải mất 10.000 giờ hoặc lâu hơn để rèn luyện, và bất động sản không phải là một ngoại lệ. Vì vậy, nếu trung bình mỗi tuần bạn dành 10 giờ để cố gắng, bạn sẽ mất khoảng 19 năm để thành thạo về đầu tư bất động sản.Tuy nhiên, bạn có thể rút ngắn đáng kể hành trình dài đằng đẵng ấy bằng cách tận dụng kinh nghiệm của những người khác. Nhưng nếu làm vậy, hãy đảm bảo rằng bạn tận dụng được kinh nghiệm của một chuyên gia. Và không thể phủ nhận, Billy Epperhart là một người như vậy. Không phải cứ là nhà đầu tư bất động sản có kinh nghiệm thì đều có thể truyền đạt các nguyên tắc đầu tư sinh lời mà người đọc có thể làm theo; Billy đã chắt lọc những kiến thức và kinh nghiệm của mình và trình bày sao cho thật dễ hiểu. Và quan trọng không kém, anh ấy đã truyền cảm hứng cho người đọc để họ muốn hành động và nỗ lực trở thành một nhà đầu tư thành công. Bạn có thể là người mới bắt đầu làm giàu và đã chọn cuốn sách này vì đang tìm cách tăng thu vài nhập hoặc tích lũy của cải. Bạn có thể cảm thấy mệt mỏi trước những thăng trầm của thị trường chứng khoán và tìm kiếm lợi tức ổn định hơn từ nguồn tiền của mình. Tuy nhiên, nhiều khả năng bạn chọn cuốn sách này vì bạn muốn được tự do về tài chính. Dù lý do của bạn là gì, “Phân tích đầu tư bất động sản” cũng sẽ giúp bạn đặt những bước chân đầu tiên và xa hơn nữa trên hành trình làm giàu và thành công lâu dài về mặt tài chính.Càng sớm tham gia vào cuộc chơi đầu tư bất động sản, bạn càng được lợi trong các khía cạnh khác nhau của cuộc sống. Rõ ràng, bạn sẽ biết cách khiến tiền bạc sinh sôi thay vì chỉ biết cách kiếm tiền. Do đó, dù mất tất cả, bạn vẫn biết cách trở nên giàu có như xưa.Bạn càng giữ tài sản trong thời gian dài thì giá trị tài sản ròng của bạn càng tăng cũng như khả năng có được nguồn thu nhập ngày càng lớn. Vì vậy, chờ đợi thực sự là một sai lầm. Bạn cần phải tham gia cuộc chơi và học cách chơi. Tham gia cuộc chơi giúp bạn biết cách cầm bóng và ném bóng. Tóm lại, nhờ thế bạn biết cách kiếm tiền. Dù sớm hơn chắc chắn là tốt hơn, nhưng không bao giờ là quá muộn để bắt đầu đầu tư. Nếu bạn sắp nghỉ hưu hoặc chỉ đơn thuần là muốn rũ bỏ công việc hằng ngày của mình, thì không có thời điểm nào thích hợp hơn lúc này. Càng có thể bắt đầu sớm, bạn càng có lợi!Giờ đây, bạn đang nắm trong tay một giải pháp tuyệt vời – được học và áp dụng những kiến thức có trong cuốn sách này. Hãy đọc nó hai lần, và quan trọng hơn, áp dụng các nguyên tắc của Billy vào thực tiễn. Và rồi bạn sẽ nhận thấy những thay đổi lớn trong cuộc sống của mình.VỀ TÁC GIẢBilly Epperhart là một doanh nhân, nhà đầu tư thành công, đồng thời là một diễn giả và tác giả nổi tiếng trên toàn quốc. Ông là Giám đốc điều hành của Andrew Wommack Ministries và Charis Bible College, đồng thời là đồng sáng lập của Charis Business School. Ngoài ra, ông còn giám sát định hướng chiến lược của tổ chức phi lợi nhuận WealthBuilders của mình, cung cấp giáo dục tài chính và tinh thần để giúp mọi người hiểu rõ về việc kiếm tiền để tạo ra sự khác biệt. Chi nhánh của WealthBuilders, Tricord Global, cung cấp các khoản vay tài chính vi mô và đào tạo kinh doanh ở các quốc gia đang phát triển.",https://product.hstatic.net/200000845405/product/p97064m8936066691543_919c9428a1314a43807f21db4b6fc911_master.jpg,https://www.vinabook.com/products/phan-tich-dau-tu-bat-dong-san
"Quản Lý Ảo, Hiệu Quả Thực",Oscar Wilde,"144,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/upload_2ae97a8b0cfa4a93bf7606b8f386a03a_master.jpg,https://www.vinabook.com/products/quan-ly-ao-hieu-qua-thuc
